CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
745,0,1,46.0,2,122220.19,1,1.0,1.0,118024.1
553,1,1,47.0,3,116528.15,1,0.0,0.0,145704.19
748,0,0,26.0,1,77780.29,1,0.0,1.0,183049.41
722,0,1,37.0,2,0.0,1,0.0,0.0,120906.83
501,0,1,40.0,4,125832.2,1,1.0,1.0,100433.83
675,0,0,38.0,6,68065.8,1,0.0,0.0,138777.0
778,1,0,47.0,6,127299.34,2,1.0,0.0,124694.99
494,2,0,38.0,7,174937.64,1,1.0,0.0,40084.32
850,0,1,40.0,9,0.0,2,0.0,1.0,119232.33
592,1,1,31.0,7,110071.1,1,0.0,0.0,43921.36
590,1,0,44.0,3,139432.37,1,1.0,0.0,62222.81
758,0,0,39.0,6,127357.76,1,0.0,1.0,56577.0
506,0,1,36.0,5,0.0,2,1.0,0.0,164253.35
733,0,1,33.0,3,0.0,1,1.0,1.0,7666.73
711,0,1,38.0,3,0.0,2,1.0,0.0,68487.51
514,2,1,43.0,1,95556.31,1,0.0,1.0,199273.98
637,1,1,37.0,8,0.0,1,1.0,1.0,186062.36
468,2,1,29.0,1,111681.98,2,1.0,1.0,195711.16
539,0,1,39.0,3,0.0,2,1.0,0.0,36692.17
509,1,0,25.0,3,108738.71,2,1.0,0.0,106920.57
662,0,0,32.0,4,133950.37,1,1.0,1.0,48725.68
818,1,1,26.0,4,0.0,2,1.0,1.0,167036.94
608,0,1,33.0,9,89968.69,1,1.0,0.0,68777.26
850,1,0,32.0,9,0.0,2,1.0,1.0,18924.92
816,2,0,38.0,5,130878.75,3,1.0,0.0,71905.77
536,0,1,35.0,8,0.0,2,1.0,0.0,64833.28
753,0,1,35.0,3,0.0,2,1.0,1.0,184843.77
631,1,1,27.0,10,134169.62,1,1.0,1.0,176730.02
703,0,1,37.0,1,149762.08,1,1.0,0.0,20629.4
774,0,1,26.0,2,93844.69,1,1.0,0.0,28415.36
785,0,1,28.0,8,0.0,2,1.0,0.0,77231.27
571,0,0,33.0,1,0.0,2,1.0,0.0,102750.7
621,2,1,46.0,6,141078.37,1,0.0,0.0,34580.8
605,2,0,31.0,1,117992.59,1,1.0,1.0,183598.77
611,0,0,40.0,8,100812.33,2,1.0,0.0,147358.27
569,0,1,38.0,7,0.0,1,1.0,1.0,108469.2
658,0,1,29.0,4,80262.6,1,1.0,1.0,20612.82
788,1,1,34.0,6,156478.62,1,0.0,1.0,181196.76
525,0,0,23.0,5,0.0,2,1.0,0.0,160249.1
798,0,1,37.0,8,0.0,3,0.0,0.0,110783.28
486,2,1,37.0,9,115217.99,2,1.0,0.0,144995.33
615,1,1,61.0,9,0.0,2,1.0,0.0,150227.85
730,0,0,35.0,0,155470.55,1,1.0,1.0,53718.28
641,0,1,37.0,7,0.0,2,1.0,0.0,75248.3
542,0,1,39.0,3,135096.77,1,1.0,1.0,14353.43
692,0,1,30.0,2,0.0,2,0.0,1.0,130486.57
714,2,0,55.0,9,180075.22,1,1.0,1.0,100127.71
591,1,1,29.0,1,97541.24,1,1.0,1.0,196356.17
710,0,0,41.0,2,156067.05,1,1.0,1.0,9983.88
639,0,0,38.0,4,81550.94,2,0.0,1.0,118974.77
531,0,0,47.0,6,0.0,1,0.0,0.0,194998.34
673,0,0,38.0,2,170061.92,2,0.0,0.0,134901.34
765,2,1,36.0,8,92310.54,2,1.0,1.0,72924.56
622,0,0,32.0,6,169089.38,2,1.0,0.0,101057.95
806,0,1,40.0,5,80613.93,1,1.0,1.0,142838.64
757,2,1,26.0,8,121581.56,2,1.0,1.0,127059.04
570,0,0,58.0,8,0.0,1,0.0,1.0,116503.92
555,1,1,32.0,4,0.0,2,1.0,1.0,54405.79
692,0,1,54.0,5,0.0,2,1.0,1.0,88721.84
774,0,1,60.0,5,85891.55,1,1.0,0.0,74135.48
638,1,1,44.0,9,77637.35,2,1.0,1.0,111346.22
543,1,0,41.0,4,0.0,1,0.0,0.0,194902.16
584,0,1,31.0,5,0.0,2,1.0,0.0,31474.27
691,2,1,30.0,7,116927.89,1,1.0,0.0,21198.39
684,2,0,40.0,6,137326.65,1,1.0,0.0,186976.6
733,0,1,22.0,5,0.0,2,1.0,1.0,117202.19
599,1,0,37.0,2,0.0,2,1.0,1.0,143739.29
524,2,0,31.0,10,67238.98,2,1.0,1.0,161811.23
632,2,0,38.0,6,86569.76,2,1.0,0.0,98090.91
735,1,1,34.0,5,0.0,2,0.0,0.0,71095.41
734,0,1,34.0,6,133598.4,1,1.0,1.0,13107.24
605,0,0,51.0,3,136188.78,1,1.0,1.0,67110.59
793,1,1,38.0,9,0.0,2,1.0,0.0,88225.02
468,0,0,56.0,10,0.0,3,0.0,1.0,62256.87
779,2,1,37.0,7,120092.52,2,1.0,0.0,135925.72
698,0,1,48.0,4,101238.24,2,0.0,1.0,177815.87
707,0,1,58.0,6,89685.92,1,0.0,1.0,126471.13
850,0,0,35.0,1,211774.31,1,1.0,0.0,188574.12
850,0,1,56.0,7,131317.48,1,1.0,1.0,119175.45
527,1,1,37.0,5,93722.73,2,1.0,1.0,139093.73
696,2,1,32.0,8,101160.99,1,1.0,1.0,115916.55
661,0,1,48.0,3,120320.54,1,0.0,0.0,96463.25
776,0,0,31.0,2,0.0,2,1.0,1.0,112349.51
701,0,1,43.0,2,0.0,2,1.0,1.0,165303.79
610,0,1,26.0,8,0.0,2,1.0,0.0,166031.08
572,2,0,48.0,3,152827.99,1,1.0,0.0,38411.79
673,0,1,30.0,1,64097.75,1,1.0,1.0,77783.35
519,1,0,57.0,2,119035.35,2,1.0,1.0,29871.79
702,1,0,26.0,4,135219.57,1,0.0,1.0,59747.63
729,0,1,32.0,6,93694.42,1,1.0,1.0,79919.13
543,1,1,35.0,10,59408.63,1,1.0,0.0,76773.53
550,0,0,40.0,7,114354.95,1,1.0,0.0,54018.93
608,0,1,59.0,1,0.0,1,1.0,0.0,70649.64
639,2,1,35.0,10,128173.9,2,1.0,0.0,59093.39
686,1,1,34.0,9,0.0,2,1.0,0.0,127569.8
564,2,0,62.0,5,114931.35,3,0.0,1.0,18260.98
745,2,0,28.0,1,111071.36,1,1.0,0.0,73275.96
833,0,1,37.0,8,151226.18,2,1.0,1.0,136129.49
622,0,1,26.0,9,0.0,2,1.0,1.0,153237.59
597,0,0,42.0,4,64740.12,1,1.0,1.0,106841.12
721,1,1,51.0,0,169312.13,1,1.0,0.0,109078.35
504,0,0,49.0,7,0.0,3,0.0,1.0,87822.14
842,1,0,44.0,2,112652.08,2,1.0,0.0,126644.98
587,0,1,38.0,0,0.0,2,1.0,0.0,47414.15
479,2,0,30.0,7,143964.36,2,1.0,0.0,41879.99
508,0,1,49.0,7,122451.46,2,1.0,1.0,75808.1
749,0,1,24.0,1,0.0,3,1.0,1.0,47911.03
721,2,0,36.0,3,65253.07,2,1.0,0.0,28737.78
674,2,1,47.0,6,106901.94,1,1.0,1.0,2079.2
685,1,0,25.0,10,128509.63,1,1.0,0.0,121562.33
417,0,1,34.0,7,0.0,2,1.0,0.0,55003.79
574,2,1,33.0,3,129834.67,1,1.0,0.0,193131.42
590,1,0,51.0,3,154962.99,3,0.0,1.0,191932.27
587,2,1,40.0,5,138241.9,2,1.0,0.0,159418.1
598,2,1,41.0,3,91536.93,1,1.0,0.0,191468.78
741,1,1,53.0,3,0.0,2,1.0,1.0,38913.68
850,1,0,70.0,5,0.0,1,1.0,1.0,705.18
584,2,0,29.0,7,105204.01,1,0.0,1.0,138490.03
650,1,1,61.0,1,152968.73,1,0.0,1.0,82970.69
607,1,1,36.0,8,158261.68,1,1.0,1.0,76744.72
509,0,0,46.0,1,0.0,1,1.0,0.0,71244.59
689,1,0,38.0,6,121021.05,1,1.0,1.0,12182.15
543,0,1,36.0,4,0.0,2,1.0,1.0,141210.5
438,1,0,54.0,2,0.0,1,0.0,0.0,191763.07
687,1,0,63.0,1,137715.66,1,1.0,1.0,37938.74
737,2,1,31.0,5,121192.22,2,1.0,1.0,74890.58
761,0,1,31.0,7,0.0,3,1.0,1.0,166698.18
601,0,1,44.0,1,100486.18,2,1.0,1.0,62678.53
651,0,1,45.0,1,0.0,1,1.0,0.0,67740.08
745,0,1,35.0,9,92566.53,2,1.0,0.0,161519.77
648,1,0,49.0,10,0.0,2,1.0,1.0,159835.78
848,1,1,40.0,3,110929.96,1,1.0,1.0,30876.84
546,0,0,27.0,8,0.0,2,1.0,1.0,14858.1
439,1,0,32.0,3,138901.61,1,1.0,0.0,75685.97
755,0,1,30.0,4,123217.66,2,0.0,1.0,144183.1
593,0,0,41.0,6,0.0,1,1.0,0.0,65170.66
701,0,1,39.0,2,0.0,2,1.0,1.0,82526.92
701,1,1,36.0,8,0.0,2,1.0,0.0,169161.46
607,1,0,33.0,2,108431.87,2,0.0,1.0,109291.39
586,1,0,57.0,3,0.0,2,0.0,1.0,6057.81
547,2,0,30.0,9,72392.41,1,1.0,0.0,77077.14
647,2,0,51.0,1,119741.77,2,0.0,0.0,54954.51
760,0,0,51.0,2,100946.71,1,0.0,0.0,179614.8
621,1,1,53.0,9,170491.84,1,1.0,0.0,35588.07
725,0,1,44.0,5,0.0,1,1.0,1.0,117356.14
526,0,1,36.0,1,0.0,1,1.0,0.0,160696.72
519,1,0,47.0,6,157296.02,2,0.0,0.0,147278.43
713,2,0,38.0,7,144606.22,1,1.0,1.0,56594.36
700,0,1,38.0,8,134811.3,1,1.0,0.0,1299.75
666,0,0,34.0,9,115897.12,1,1.0,1.0,25095.03
630,1,1,32.0,4,82034.0,1,0.0,0.0,146326.45
779,1,0,26.0,4,174318.13,2,0.0,1.0,38296.21
611,2,0,41.0,2,114206.84,1,1.0,0.0,164061.6
685,1,1,43.0,9,0.0,2,1.0,0.0,107811.28
646,2,1,39.0,9,111574.41,1,1.0,1.0,30838.51
683,2,0,57.0,5,162448.69,1,0.0,0.0,9221.78
484,2,0,34.0,4,148249.54,1,0.0,1.0,33738.27
601,0,0,43.0,8,0.0,3,0.0,1.0,110916.15
762,1,0,26.0,7,123709.46,2,1.0,1.0,169654.57
687,0,0,72.0,9,0.0,1,0.0,1.0,69829.4
566,0,1,30.0,5,0.0,1,1.0,0.0,54926.51
702,0,1,37.0,10,150525.8,1,1.0,1.0,94728.49
601,0,1,29.0,9,0.0,1,1.0,1.0,80393.27
699,0,1,53.0,4,0.0,2,0.0,1.0,111307.98
584,0,1,28.0,10,0.0,2,1.0,0.0,19834.32
699,0,1,35.0,5,0.0,2,1.0,1.0,78397.24
698,2,0,51.0,2,111018.98,1,1.0,0.0,86410.28
495,0,1,30.0,10,129755.99,1,0.0,0.0,172749.65
650,0,0,27.0,6,0.0,2,1.0,0.0,1002.39
605,0,0,64.0,2,129555.7,1,1.0,1.0,13601.79
667,1,1,38.0,1,87202.38,1,1.0,1.0,77866.91
688,2,1,26.0,8,146133.39,1,1.0,1.0,175296.76
727,1,0,31.0,0,0.0,1,1.0,0.0,121751.04
754,1,1,39.0,6,170184.99,2,1.0,0.0,89593.26
612,2,0,62.0,8,140745.33,1,1.0,0.0,193437.89
546,1,1,42.0,7,139070.51,1,1.0,1.0,86945.0
673,1,0,37.0,8,0.0,2,1.0,1.0,183318.79
593,0,1,35.0,9,114193.24,1,1.0,0.0,71154.1
656,1,0,40.0,10,167878.5,1,0.0,1.0,151887.16
535,2,0,53.0,5,141616.55,2,1.0,1.0,75888.65
678,2,1,36.0,3,145747.67,2,0.0,1.0,89566.74
477,1,0,48.0,2,129120.64,1,0.0,1.0,26475.79
850,1,1,35.0,7,110349.82,1,0.0,0.0,126355.8
427,0,1,29.0,1,141325.56,1,1.0,1.0,93839.3
752,0,1,49.0,2,78653.84,1,1.0,0.0,7698.6
649,0,1,47.0,1,0.0,2,1.0,1.0,145593.85
799,1,0,28.0,3,142253.65,1,1.0,0.0,45042.56
589,0,0,61.0,1,0.0,1,1.0,0.0,61108.56
583,2,0,54.0,6,115988.86,1,1.0,0.0,57553.98
839,1,0,33.0,10,75592.43,1,1.0,0.0,62674.42
540,2,1,44.0,3,164113.04,2,1.0,1.0,12120.79
850,0,1,31.0,6,67996.23,2,0.0,0.0,50129.87
696,1,0,51.0,5,0.0,2,1.0,0.0,55022.43
660,1,0,33.0,1,0.0,2,0.0,0.0,117834.91
682,0,1,48.0,1,138778.15,1,0.0,1.0,168840.23
744,0,0,43.0,10,147832.15,1,0.0,1.0,24234.11
785,0,0,36.0,4,135438.4,1,0.0,0.0,190627.01
752,1,1,48.0,5,116060.08,1,1.0,0.0,156618.38
706,0,0,29.0,5,112564.62,1,1.0,0.0,42334.38
583,0,0,27.0,1,125406.58,1,1.0,1.0,110784.42
660,2,0,39.0,5,135134.99,1,1.0,0.0,173683.0
819,0,0,39.0,9,133102.92,1,1.0,0.0,27046.46
673,0,0,34.0,8,42157.08,1,1.0,0.0,20598.59
752,0,0,30.0,3,0.0,2,1.0,1.0,104991.28
578,0,1,38.0,7,82259.29,1,1.0,0.0,8996.97
438,0,0,36.0,4,0.0,2,1.0,0.0,64420.5
652,0,1,38.0,6,0.0,2,1.0,1.0,145700.22
629,0,0,49.0,4,0.0,2,1.0,1.0,196335.48
720,0,1,52.0,7,0.0,1,1.0,1.0,14781.12
668,0,1,42.0,3,150461.07,1,1.0,0.0,108139.23
459,2,1,48.0,4,133994.52,1,1.0,1.0,19287.06
729,1,1,31.0,8,164870.81,2,1.0,1.0,9567.39
498,2,1,25.0,8,121702.73,1,1.0,1.0,132210.49
549,1,1,25.0,6,193858.2,1,0.0,1.0,21600.11
601,2,0,54.0,1,131039.97,2,1.0,1.0,199661.5
544,0,1,64.0,9,113829.45,1,1.0,1.0,124341.49
751,0,0,30.0,6,0.0,2,1.0,0.0,15766.1
632,2,0,41.0,3,81877.38,1,1.0,1.0,33642.21
694,1,1,57.0,8,116326.07,1,1.0,1.0,117704.65
678,0,1,31.0,2,0.0,2,1.0,1.0,58803.28
695,0,1,46.0,4,0.0,2,1.0,1.0,137537.22
661,0,0,41.0,1,0.0,2,0.0,1.0,131300.68
661,0,1,33.0,9,0.0,2,1.0,1.0,84174.81
559,0,0,31.0,3,127070.73,1,0.0,1.0,160941.78
503,0,1,29.0,3,0.0,2,1.0,1.0,143954.99
695,1,1,46.0,3,122549.64,1,1.0,1.0,56297.85
640,0,0,42.0,5,176099.13,1,1.0,1.0,8404.73
624,2,0,48.0,3,122388.38,2,0.0,0.0,30020.09
667,0,1,42.0,9,0.0,2,0.0,1.0,58137.42
642,0,1,26.0,0,0.0,1,0.0,0.0,47472.68
640,1,0,32.0,6,118879.35,2,1.0,1.0,19131.71
529,1,1,35.0,5,0.0,2,1.0,1.0,187288.5
563,0,0,39.0,5,0.0,2,1.0,1.0,17603.81
593,1,0,38.0,4,88736.44,2,1.0,0.0,67020.03
739,2,1,45.0,7,102703.62,1,0.0,1.0,147802.94
788,1,0,70.0,1,0.0,2,1.0,1.0,41610.62
684,1,0,38.0,3,0.0,2,1.0,0.0,44255.65
482,0,1,55.0,5,97318.25,1,0.0,1.0,78416.14
591,1,1,58.0,5,128468.69,1,0.0,1.0,137254.55
651,2,0,41.0,4,133432.59,1,0.0,1.0,151303.48
749,2,0,40.0,8,141782.57,2,0.0,0.0,86333.63
583,0,1,24.0,9,135125.28,1,0.0,0.0,89801.9
661,1,1,42.0,2,178820.91,1,0.0,0.0,29358.57
715,0,0,31.0,2,112212.14,2,1.0,1.0,181600.72
769,2,0,45.0,5,126674.81,1,1.0,0.0,124118.71
625,0,0,51.0,7,136294.97,1,1.0,0.0,38867.46
641,0,0,36.0,5,66392.64,1,1.0,0.0,31106.67
716,2,1,27.0,1,122552.34,2,1.0,0.0,67611.36
767,0,1,43.0,1,76408.85,2,1.0,0.0,77837.63
745,2,1,36.0,8,145071.24,1,0.0,0.0,6078.46
589,0,1,34.0,6,0.0,2,1.0,1.0,177896.92
796,0,0,45.0,2,109730.22,1,1.0,1.0,123882.73
664,0,1,57.0,6,0.0,2,1.0,1.0,15304.08
445,1,1,62.0,1,64119.38,1,1.0,1.0,76569.64
543,2,0,57.0,1,106138.33,2,1.0,1.0,120657.32
746,1,1,36.0,2,0.0,2,1.0,1.0,16436.56
742,2,1,33.0,0,181656.51,1,1.0,1.0,107667.91
750,0,0,32.0,5,0.0,2,1.0,0.0,95611.47
669,0,1,30.0,7,95128.86,1,0.0,0.0,19799.26
594,1,0,49.0,2,126615.94,2,0.0,1.0,123214.74
574,1,1,36.0,1,0.0,2,0.0,1.0,71709.12
659,2,1,36.0,2,76190.48,2,1.0,1.0,149066.14
750,2,1,40.0,5,168286.81,3,1.0,0.0,20451.99
626,2,1,35.0,4,88109.81,1,1.0,1.0,32825.5
620,0,1,42.0,4,0.0,2,1.0,0.0,6232.31
580,0,0,35.0,8,0.0,2,0.0,1.0,10357.03
686,0,0,34.0,3,123971.51,2,1.0,0.0,147794.63
540,0,1,48.0,0,148116.48,1,0.0,0.0,116973.48
634,2,1,35.0,6,116269.01,1,1.0,0.0,129964.94
632,1,1,38.0,1,120599.21,1,1.0,0.0,92816.86
501,0,0,41.0,3,144260.5,1,1.0,0.0,172114.67
650,1,0,25.0,3,86605.5,3,1.0,0.0,16649.31
786,0,1,34.0,9,0.0,2,1.0,0.0,144517.19
554,2,0,37.0,4,58629.97,1,0.0,0.0,182038.6
701,1,0,42.0,5,0.0,2,0.0,0.0,24210.56
474,0,1,45.0,10,0.0,2,0.0,0.0,172175.9
621,0,0,43.0,5,0.0,1,1.0,1.0,47578.45
672,1,0,56.0,2,209767.31,2,1.0,1.0,150694.42
459,1,0,42.0,6,129634.25,2,1.0,1.0,177683.02
669,0,1,23.0,1,0.0,2,0.0,0.0,66088.83
776,0,0,38.0,2,169824.46,1,1.0,0.0,169291.7
694,0,1,36.0,3,97530.25,1,1.0,1.0,117140.41
787,0,0,42.0,10,145988.65,2,1.0,1.0,79510.37
580,0,1,37.0,9,0.0,2,0.0,1.0,77108.66
711,0,0,25.0,7,0.0,3,1.0,1.0,9679.28
673,0,0,40.0,5,137494.28,1,1.0,0.0,81753.92
499,0,0,57.0,1,0.0,1,0.0,0.0,131372.38
591,0,1,24.0,6,147360.0,1,1.0,1.0,25310.82
769,0,0,25.0,10,0.0,2,0.0,0.0,187925.75
657,1,1,31.0,3,125167.02,1,0.0,0.0,98820.39
738,2,1,43.0,9,121152.05,2,1.0,0.0,64166.7
545,2,0,60.0,7,128981.07,1,0.0,1.0,176924.21
497,0,1,47.0,6,0.0,1,1.0,1.0,90055.08
816,1,1,67.0,6,151858.98,1,1.0,1.0,72814.31
525,0,1,36.0,2,114628.4,1,0.0,1.0,168290.06
725,0,1,46.0,6,0.0,2,1.0,0.0,161767.38
692,0,0,28.0,8,95059.02,2,1.0,0.0,44420.18
618,0,0,24.0,7,128736.39,1,0.0,1.0,37147.61
546,0,1,24.0,8,156325.38,1,1.0,1.0,125381.02
635,0,1,29.0,7,105405.97,1,1.0,1.0,149853.89
611,0,0,49.0,2,88915.37,3,0.0,0.0,161435.02
650,0,1,60.0,8,0.0,2,1.0,1.0,102925.76
606,0,1,40.0,5,0.0,2,1.0,1.0,70899.27
844,0,1,18.0,2,160980.03,1,0.0,0.0,145936.28
450,1,0,46.0,5,177619.71,1,1.0,0.0,54227.06
727,1,1,38.0,2,62276.99,1,1.0,1.0,59280.79
460,2,1,46.0,4,127559.97,2,1.0,1.0,126952.5
649,0,1,41.0,0,0.0,2,0.0,1.0,130567.02
758,2,0,47.0,9,95523.16,1,1.0,0.0,73294.48
490,0,0,35.0,7,107749.03,1,1.0,1.0,3937.37
815,2,1,37.0,2,110777.26,2,1.0,0.0,2383.59
838,1,0,39.0,5,166733.92,2,1.0,0.0,14279.44
803,0,1,31.0,9,157120.86,2,1.0,0.0,141300.53
664,2,0,36.0,2,127160.78,2,1.0,0.0,78140.75
736,1,0,28.0,2,0.0,2,1.0,1.0,117431.1
633,0,0,37.0,9,156091.97,1,1.0,0.0,72008.61
664,0,1,58.0,5,98668.18,1,1.0,1.0,60887.58
600,0,0,43.0,5,134022.06,1,1.0,0.0,194764.83
693,0,0,35.0,5,124151.09,1,1.0,0.0,88705.14
663,2,0,36.0,6,77253.5,1,0.0,0.0,35817.97
742,2,0,21.0,1,114292.48,1,1.0,0.0,31520.4
710,2,1,43.0,2,140080.32,3,1.0,1.0,157908.19
710,1,0,27.0,2,135277.96,1,1.0,0.0,142200.15
700,0,0,82.0,2,0.0,2,0.0,1.0,182055.36
720,2,1,60.0,9,115920.62,2,0.0,0.0,157552.08
684,1,1,41.0,2,119782.72,2,0.0,0.0,120284.67
531,0,0,63.0,1,114715.71,1,0.0,1.0,24506.95
742,2,0,36.0,2,129748.54,2,0.0,0.0,47271.61
717,0,1,31.0,4,129722.57,1,0.0,0.0,41176.6
589,0,1,32.0,2,0.0,2,0.0,1.0,9468.64
767,0,1,36.0,3,139180.2,1,0.0,0.0,123880.19
636,2,1,49.0,6,113599.74,2,1.0,0.0,158887.09
648,0,1,33.0,7,134944.0,1,1.0,1.0,117036.38
622,2,0,58.0,7,116922.25,1,1.0,0.0,120415.61
692,1,1,28.0,9,118945.09,1,0.0,0.0,16064.25
754,0,1,28.0,8,0.0,2,1.0,1.0,52615.62
679,1,0,35.0,8,119182.73,1,0.0,0.0,121210.09
639,0,1,27.0,8,0.0,2,1.0,0.0,192247.35
774,0,0,28.0,1,71264.02,2,0.0,1.0,68759.57
517,0,1,41.0,2,0.0,2,0.0,1.0,75937.47
571,0,0,35.0,8,0.0,2,0.0,0.0,84569.13
747,2,1,58.0,7,116313.57,1,1.0,1.0,190696.35
792,1,1,36.0,5,92140.15,1,0.0,1.0,67468.67
688,0,1,26.0,1,0.0,2,1.0,1.0,104435.94
714,2,1,42.0,2,177640.09,1,0.0,1.0,47166.55
562,1,0,35.0,0,0.0,2,1.0,0.0,119899.52
704,1,1,48.0,8,167997.6,1,1.0,1.0,173498.45
698,0,1,36.0,2,82275.35,2,1.0,1.0,93249.26
611,0,1,49.0,3,0.0,2,1.0,1.0,142917.54
850,2,0,48.0,6,111962.99,1,1.0,0.0,111755.8
743,2,0,34.0,1,131736.88,1,1.0,1.0,108543.21
654,0,1,29.0,1,0.0,1,1.0,0.0,180345.44
761,2,1,36.0,8,108239.11,2,0.0,0.0,99444.02
702,0,0,46.0,9,98444.19,1,0.0,1.0,109563.28
488,2,1,32.0,3,114540.38,1,1.0,0.0,92568.07
683,0,0,35.0,6,187530.66,2,1.0,1.0,37976.36
601,2,0,42.0,9,133636.16,1,0.0,1.0,103315.74
605,0,1,52.0,7,0.0,2,1.0,1.0,173952.5
671,2,0,44.0,0,84745.03,2,0.0,1.0,34673.98
614,2,0,31.0,7,120599.38,2,1.0,1.0,46163.44
511,1,0,29.0,9,0.0,2,0.0,1.0,140676.98
850,0,1,39.0,4,127771.35,2,0.0,1.0,151738.54
790,1,0,46.0,9,0.0,1,0.0,0.0,14679.81
793,0,0,33.0,0,0.0,1,0.0,0.0,175544.02
628,0,1,69.0,5,0.0,2,1.0,1.0,181964.6
598,2,1,53.0,10,167772.96,1,1.0,1.0,136886.86
657,0,0,37.0,6,95845.6,1,1.0,0.0,122218.23
618,0,0,35.0,10,0.0,2,1.0,0.0,180439.75
681,1,1,65.0,7,134714.7,2,0.0,1.0,190419.81
516,1,0,33.0,3,0.0,2,1.0,1.0,58685.59
421,2,1,28.0,8,122384.22,3,1.0,1.0,89017.38
700,0,0,26.0,2,0.0,2,0.0,0.0,50051.42
745,0,1,25.0,5,157993.15,2,1.0,0.0,146041.45
696,0,1,29.0,8,0.0,2,1.0,0.0,191166.09
580,2,0,42.0,2,123331.36,1,0.0,0.0,103516.08
497,1,1,27.0,9,75263.16,1,1.0,1.0,164825.04
720,0,0,43.0,6,137824.03,2,1.0,0.0,172557.77
659,2,1,36.0,4,132578.92,2,1.0,0.0,84320.94
841,0,0,36.0,5,156021.31,1,0.0,0.0,122662.98
642,1,1,34.0,8,0.0,1,1.0,0.0,72085.1
732,1,0,69.0,9,137453.43,1,0.0,1.0,110932.24
600,1,1,36.0,4,0.0,2,1.0,0.0,143635.36
464,2,1,33.0,8,164284.72,2,1.0,1.0,3710.34
680,0,0,47.0,5,0.0,2,1.0,1.0,179843.33
758,1,1,56.0,1,0.0,2,1.0,1.0,10643.38
630,2,0,31.0,2,112373.49,2,1.0,1.0,131167.98
577,0,0,39.0,10,0.0,2,1.0,0.0,10553.31
684,0,0,34.0,6,0.0,2,1.0,1.0,130928.22
708,1,0,41.0,5,0.0,1,0.0,1.0,157003.99
732,2,0,29.0,1,154333.82,1,1.0,1.0,138527.56
634,2,1,37.0,3,111432.77,2,1.0,1.0,167032.49
633,0,0,30.0,6,0.0,2,0.0,0.0,41642.29
559,0,1,34.0,2,137390.11,2,1.0,0.0,9677.0
694,1,0,37.0,3,0.0,2,1.0,1.0,147012.22
686,2,0,56.0,5,111642.08,1,1.0,1.0,80553.87
553,1,0,48.0,3,0.0,1,0.0,1.0,30730.95
507,0,1,36.0,4,83543.37,1,0.0,0.0,140134.43
732,2,1,50.0,6,145338.76,1,0.0,0.0,91936.1
818,0,0,31.0,1,186796.37,1,0.0,0.0,178252.63
660,2,1,35.0,8,58641.43,1,0.0,1.0,198674.08
773,1,0,41.0,5,0.0,1,1.0,0.0,28266.9
640,0,1,44.0,3,137148.68,1,1.0,0.0,92381.01
505,0,1,49.0,7,80001.23,1,0.0,0.0,135180.11
714,2,1,21.0,6,86402.52,2,0.0,0.0,27330.59
468,0,0,42.0,5,0.0,2,1.0,0.0,125305.34
611,1,1,51.0,1,122874.74,1,1.0,1.0,149648.45
705,0,1,25.0,0,97544.29,1,0.0,1.0,59887.15
646,2,1,46.0,1,170826.55,2,1.0,0.0,45041.32
667,2,0,48.0,1,97133.92,2,0.0,0.0,113316.77
511,2,0,41.0,8,153895.65,1,1.0,1.0,39087.42
653,0,0,43.0,6,0.0,2,1.0,1.0,7330.59
675,0,0,57.0,8,0.0,2,0.0,1.0,95463.29
523,1,1,32.0,4,0.0,2,1.0,0.0,167848.02
567,2,0,49.0,5,134956.02,1,1.0,0.0,93953.84
741,1,1,39.0,7,143637.58,2,0.0,1.0,174227.66
456,1,1,32.0,9,147506.25,1,1.0,1.0,135399.21
598,0,1,64.0,1,0.0,2,1.0,0.0,195635.3
667,0,1,43.0,8,190227.46,1,1.0,0.0,97508.04
548,0,0,32.0,2,172448.77,1,1.0,0.0,188083.77
725,0,1,41.0,7,113980.21,1,1.0,1.0,116704.25
717,0,1,53.0,6,0.0,2,0.0,1.0,97614.87
594,0,1,38.0,4,0.0,2,0.0,0.0,186884.04
678,2,0,25.0,10,76968.12,2,0.0,1.0,131501.72
545,0,1,38.0,1,88293.13,2,1.0,1.0,24302.95
636,0,0,48.0,1,170833.46,1,1.0,0.0,110510.28
603,2,1,44.0,6,108122.39,2,1.0,0.0,108488.33
435,0,1,36.0,4,0.0,1,1.0,1.0,197015.2
535,0,0,40.0,8,0.0,1,1.0,1.0,27689.77
629,2,0,45.0,7,129818.39,3,1.0,0.0,9217.55
722,0,0,35.0,2,163943.89,2,1.0,1.0,15068.18
561,0,1,28.0,7,0.0,2,1.0,0.0,7797.01
645,0,0,38.0,5,101430.3,2,0.0,1.0,4400.32
501,0,0,39.0,9,117301.66,1,0.0,0.0,182025.95
502,2,0,32.0,1,173340.83,1,0.0,1.0,122763.95
652,1,0,42.0,4,0.0,2,1.0,1.0,38152.01
574,0,0,33.0,3,134348.57,1,1.0,0.0,63163.99
518,0,0,45.0,9,105525.65,2,1.0,1.0,73418.29
749,0,0,60.0,6,0.0,1,1.0,0.0,17978.68
679,0,0,43.0,4,0.0,3,1.0,0.0,115136.51
565,0,1,36.0,6,106192.1,1,1.0,0.0,149575.59
